;Titulo;Corpo;Link
127;Dados de imóveis, confiança e renda dos americanos fecham semana;23/12/2010 08h42- Atualizado em23/12/2010 08h42 Valor OnLine SÃO PAULO - Na véspera do feriado de Natal, quando os mercados financeiros estarão fechados, a agenda de indicadores tem como destaque os números dos Estados Unidos. Ao longo do dia, saem dados de confiança do consumidor americano de dezembro, de vendas de imóveis novos e de renda e gastos pessoais em novembro. Além disso, o mercado conhecerá os números de encomendas de bens duráveis nos EUA referentes ao mês passado e a variação semanal dos novos pedidos de seguro-desemprego. Na agenda doméstica, o dia conta com a terceira medição do Índice de Preços ao Consumidor - Semanal (IPC-S) em dezembro, da Fundação Getúlio Vargas (FGV). (Beatriz Cutait | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=129&r=1737944103422&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fdados-de-imoveis-confianca-e-renda-dos-americanos-fecham-semana.html&syn=False&key=e9689779bc1126a7868ddf227dceb495
128;Correção: Lula comemora recorde de exportações;"30/12/2010 13h10- Atualizado em30/12/2010 13h10 Agencia Estado A nota encaminhada anteriormente apresenta uma incorreção no segundo parágrafo. Nas aspas do presidente Lula o correto é: ""O Brasil atingiu a sua maioridade e muita maturidade"", e não como foi informado anteriormente. Segue abaixo o texto corrigido. O presidente Luiz Inácio Lula da Silva comemorou hoje as exportações de US$ 200 bilhões em 2010. Até a semana passada, penúltima semana do ano, as vendas externas já estavam em US$ 197,999 bilhões. O resultado é recorde, superando as exportações registradas em 2008, quando atingiram US$ 197,942 bilhões. ""Há duas semanas havia um pensamento pessimista na economia. A boa notícia é que acabamos de bater um recorde nas exportações"", afirmou o presidente, referindo-se à tendência de aumento das importações naquele período. Lula disse esperar que o governo Dilma avance nas políticas econômica e social. ""O Brasil tem de se preparar para a Copa do Mundo, para as Olimpíadas de 2016 e para ser a quinta economia do mundo, logo"", afirmou. ""O Brasil atingiu a sua maioridade e muita maturidade"", comemorou o presidente. Ele reafirmou que a vitória de Dilma Rousseff nas eleições foi uma obra do atual governo. ""Eu comecei o meu governo em janeiro de 2003, dizendo que a gente tinha de fazer o necessário. Depois, o possível e o impossível. E a última obra impossível que realizamos foi eleger uma presidente da República. Era tudo o que precisávamos"", afirmou. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=130&r=1737944103423&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fcorrecao-lula-comemora-recorde-de-exportacoes.html&syn=False&key=e1ef3823a527fdffdfea3430ea4e042c
129;Bolsas americanas iniciam pregão com leve queda;"30/12/2010 13h10- Atualizado em30/12/2010 13h10 Valor OnLine SÃO PAULO - As bolsas americanas iniciaram a quinta-feira em leve baixa, com pouco volume, e praticamente sob a influência apenas dos dados de seguro-desemprego. O mercado ainda aguarda a divulgação do índice de gerente de compras de Chicago e das vendas de imóveis pendentes, além dos estoques de petróleo nos EUA. Pouco antes das 13 horas, o Dow Jones tinha leve baixa de 0,06%, aos 11.578 pontos; o Nasdaq perdia 0,01%, aos 2.666 pontos; e o S&P recuava 0,05%, aos 1.259 pontos. Os novos pedidos de seguro-desemprego nos Estados Unidos somaram 388 mil na semana finalizada no dia 25 deste mês, o que significa uma queda de 34 mil em relação à leitura antecedente, de 422 mil (dado revisado). Na média das quatro últimas semanas, houve queda de 12.500 requerimentos, para 414 mil, ante a média anterior de 426,5 mil pedidos. (Téo Takar | Valor, com agências internacionais) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=131&r=1737944103424&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fbolsas-americanas-iniciam-pregao-com-leve-queda.html&syn=False&key=a7784095649f275e1e429430bb38d959
130;EUA: a atividade econômica na região de Chicago dispara em dezembro;30/12/2010 13h12- Atualizado em30/12/2010 13h12 France Presse WASHINGTON, 30 dez 2010 (AFP) -A atividade econômica na região de Chicago registrou em dezembro um aumento espetacular. O índice dos diretores de compras chegou a 68,6 - o maior nível desde 1988, segundo cifras publicadas nesta quinta-feira pela associação profissional ISM. hh/gmo/sd Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=132&r=1737944103426&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Feua-a-atividade-economica-na-regiao-de-chicago-dispara-em-dezembro.html&syn=False&key=2354e2a5775ea8216e84a079eee4d205
131;Dólar cai a R$ 1,664 e perde 4,5% no ano;30/12/2010 13h34- Atualizado em30/12/2010 13h34 Valor OnLine SÃO PAULO - O mercado de câmbio segue sob firme pressão vendedora nesta quinta-feira. Desde o começo do pregão, os operadores identificaram um grande fundo vendendo contratos no mercado futuro, o que chamou outros vendedores ao mercado. Por volta das 13h20, o dólar comercial caía 0,95%, a R$ 1,664 na venda. A esse preço, a moeda acumula perda de 4,5% agora em 2010. Vale lembrar que o pregão desta quinta-feira marca a formação da Ptax (média das cotações ponderada pelo volume) que liquidará os contratos futuros negociados na Bolsa de Mercadorias e Futuros (BM&F). O dólar para janeiro será liquidado e a referência passa a ser o contrato de fevereiro. Cabe ressaltar que, desde ontem, o dólar para fevereiro já concentra a liquidez na BM&F. Há pouco, o contrato para fevereiro caía 1,0%, a R$ 1,675 na venda. Já o dólar para janeiro recuava 0,71%, a R$ 1,6675. (Eduardo Campos | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=133&r=1737944103427&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fdolar-cai-a-r-1664-e-perde-45-no-ano.html&syn=False&key=50cb376f5f172b24431214e8b2f5226a
132;EUA: a atividade econômica na região de Chicago dispara em dezembro;30/12/2010 13h34- Atualizado em30/12/2010 13h34 France Presse WASHINGTON, 30 dez 2010 (AFP) -A atividade econômica na região de Chicago registrou em dezembro um aumento espetacular. O índice dos diretores de compras chegou a 68,6 - o maior nível desde 1988, segundo cifras publicadas nesta quinta-feira pela associação profissional ISM. Em novembro, este índice se situava em 62,5 (cifra revista em alta). Os analistas previam que se manteria quase estável. A ISM Chicago reflete fielmente a evolução da atividade no conjunto do país, sendo o 15º mês consecutivo que se situa acima de 50, limite entre contração e expansão da atividade. hh/gmo/sd Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=134&r=1737944103428&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Feua-a-atividade-economica-na-regiao-de-chicago-dispara-em-dezembro-1.html&syn=False&key=368287eb45c72c47372175cba48520e1
133;Índice gerente de compras do Chicago sobe a níveis históricos;30/12/2010 13h50- Atualizado em30/12/2010 13h50 Valor OnLine SÃO PAULO - A atividade de serviços de Chicago alcançou o seu mais alto patamar em 22 anos graças à onda de novas encomendas. O indicador alcançou o patamar 68,6 em dezembro, ante 62,5 em novembro, de acordo com dados do Institute for Supply Management (ISM) de Chicago. Dos componentes do índice geral, o indicador de novas encomendas (com ajuste sazonal) subiu de 67,2 para 73,6. Esse foi o melhor desempenho desde 2005, de acordo com o ISM. Já as vendas (com ajuste sazonal) também registrou alta na passagem de novembro para dezembro ao sair de 71,3 para 74,0. O componente que mede o emprego acompanhou o movimento e saiu de 56,3 em novembro para 60,2 em dezembro, o mais alto patamar em mais de 5 anos. Foi o 12º mês consecutivo com expansão no segmento de serviços, observou o ISM. (Tatiana Schnoor | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=135&r=1737944103430&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Findice-gerente-de-compras-do-chicago-sobe-a-niveis-historicos.html&syn=False&key=705ce3e859625d77330eb28af79bd2c9
134;EUA: promessas de compra e venda de casas subiram em novembro;30/12/2010 14h18- Atualizado em30/12/2010 14h18 France Presse WASHINGTON, 30 dez 2010 (AFP) -As promessas de compra e venda de casas aumentaram nos Estados Unidos em novembro, segundo dados divulgados nesta quinta-feira pela Associação Nacional de Agentes Imobiliários (NAR), quando os analistas esperavam um declínio. O índice corrigido por variações sazonais que mede a assinatura de contratos de compra-venda aumentou 3,5% em relação ao ano anterior. Entretanto, os volumes no mercado imobiliário permanecem baixos. As promessas de venda ainda se situam 5% abaixo de seu nível de um ano atrás. Com base em uma hipótese de criação de dois milhões de empregos e uma alta moderada das taxas de juros para os empréstimos hipotecários, a NAR prevê em 2011 uma alta de 8% das vendas de casas existentes, ou 5,2 milhões de casas, contra 4,8 milhões em 2010. hh/gmo/ma Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=136&r=1737931621990&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Feua-promessas-de-compra-e-venda-de-casas-subiram-em-novembro.html&syn=False&key=a996b217b7a25205b2a324ad70ad1826
135;Produção de grãos da Rússia cai 37,3% em 2010;"30/12/2010 14h14- Atualizado em30/12/2010 14h46 Da Agência Estado A Rússia colheu 60,9 milhões de toneladas de grãos em peso líquido neste ano, 37,3% a menos do que em 2009, quando foram colhidas 91,7 milhões de toneladas, informou nesta quinta-feira (30) o serviço federal de estatísticas. A forte seca registrada neste ano afetou 43 regiões russas, destruindo lavouras em 13,3 milhões de hectares, ou 30% da área plantada nessas regiões e 17% do total do país. As perdas financeiras dos produtores foram estimadas em 42 bilhões de rublos (US$ 1,4 bilhão). O serviço de estatísticas também informou que a colheita de girassol neste ano recuou 17,3% na comparação anual, para 5,3 milhões de toneladas. A colheita de beterraba caiu 10,7%, para 22,2 milhões de toneladas. Segundo o serviço de estatísticas, os grãos de inverno para colheita em 2011 foram plantados em 11,1 milhões de hectares até 1º de dezembro, o que representa uma queda de 17,8% em relação ao ano anterior. A Rússia produziu 17.900 toneladas de carne bovina em novembro, 1,6% a menos do que em novembro do ano passado e 12,9% abaixo de outubro deste ano. Entre janeiro e novembro, a produção de carne bovina caiu 0,9% na comparação com o mesmo período de 2009, informou o órgão. Já a produção de aves alcançou 239 mil toneladas em novembro, 11,1% a mais do que em novembro de 2009 e 1,6% abaixo de outubro deste ano. O serviço de estatísticas não forneceu números para o período entre janeiro e novembro, dizendo apenas que a produção avançou 15,3% no período. O país também produziu 65.900 toneladas de carne suína em novembro, um aumento de 3,4% ante novembro de 2009 e de 1,8% na comparação com outubro. Nos 11 primeiros meses do ano a produção subiu 22,4%. Informação está em portaria publicada no Diário Oficial da União (DOU).
Preço é para regiões Sul, Sudeste e Nordeste, de janeiro a dezembro. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=137&r=1737931621992&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fnoticia%2F2010%2F12%2Fproducao-de-graos-da-russia-cai-373-em-2010.html&syn=False&key=1715f87f4374f93d5db884404771b52b
136;Estaleiro em PE vai buscar 1,2 mil profissionais em outros Estados;"30/12/2010 15h02- Atualizado em30/12/2010 15h02 Valor OnLine RECIFE - Com dificuldades para encontrar mão de obra especializada, o Estaleiro Atlântico Sul (EAS), instalado no litoral sul de Pernambuco, irá lançar no início de 2011 um programa para captar 1,2 mil novos profissionais em outros Estados. De acordo com seu presidente, Angelo Bellelis, as vagas serão anunciadas em jornais de São Paulo, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, Amazonas, Pará e Bahia, além de Pernambuco. De acordo com o executivo, as contratações visam o pleno atendimento da atual carteira de pedidos do estaleiro, que já tem encomendados 22 petroleiros e um casco de plataforma. Há também negociações com a Petrobras para que sejam produzidas sondas de perfuração. 'Precisamos de mão de obra para dar conta de tudo isso', afirmou Bellelis, que espera ter concluído a seleção dos profissionais até março do ano que vem. Com os novos funcionários, o EAS passará a contar com 6 mil trabalhadores. Do total de vagas disponíveis, cerca de 570 são para soldadores, 520 para montadores, 60 para engenheiros, 20 para supervisores de produção e outras 20 para projetistas. Todos os postos exigem experiência comprovada em carteira. Os salários não foram divulgados, porém Bellelis afirmou que os valores 'estão na média do mercado'. Apesar de a falta de mão de obra especializada já ser apontada como um dos possíveis gargalos futuros da economia brasileira, o presidente do EAS - sociedade entre Camargo Corrêa, Samsung, Queiroz Galvão e PJMR &shy;- acredita que trata-se de um problema 'bom'. 'O que precisamos é de um grande esforço, um esforço concentrado, para a qualificação', afirmou o executivo, ao lembrar que o EAS tem seu programa próprio de treinamento de pessoal (Murillo Camarotto | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=138&r=1737931621993&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Festaleiro-em-pe-vai-buscar-12-mil-profissionais-em-outros-estados.html&syn=False&key=7435ee7ef587c668e33be746891e0645
